word,frequency,normalized_frequency
justiceforherren,3,0.9404388714733543
cameronherren,1,0.3134796238244514
gettheshot,2,0.6269592476489028
getvaccinatednow,3,0.9404388714733543
voteouteverygop,1,0.3134796238244514
voteouteveryrepublican,1,0.3134796238244514
allwithcameron,1,0.3134796238244514
criminal,1,0.3134796238244514
cleanup,1,0.3134796238244514
physicaloceanography,2,0.6269592476489028
pandemic,2,0.6269592476489028
govrondisaster,1,0.3134796238244514
freecameron,1,0.3134796238244514
justiceforcamerinherrin,144,45.141065830721004
hypocrite,1,0.3134796238244514
somethingnew,5,1.5673981191222568
sameoldshit,1,0.3134796238244514
icymi,2,0.6269592476489028
nikkifried,1,0.3134796238244514
goprdictators,1,0.3134796238244514
checksinthemail,1,0.3134796238244514
endcorruption,1,0.3134796238244514
voteherout,1,0.3134796238244514
timeforchange,1,0.3134796238244514
deathdesantis,8,2.507836990595611
gypstackjuice,1,0.3134796238244514
edtd,2,0.6269592476489028
imwithher,1,0.3134796238244514
pineypointistoxictonature,1,0.3134796238244514
mareerouge,2,0.6269592476489028
futuraplanete,2,0.6269592476489028
tackleclimatechange,2,0.6269592476489028
votebluein22,2,0.6269592476489028
waterfrontrealestate,1,0.3134796238244514
phosphatemines,2,0.6269592476489028
syntheticfertilizer,2,0.6269592476489028
glyphosate,2,0.6269592476489028
unmask,1,0.3134796238244514
vaxdontwork,1,0.3134796238244514
environmentaldisaster,1,0.3134796238244514
resigndesantis,1,0.3134796238244514
climatechangeisnow,2,0.6269592476489028
deathnet,1,0.3134796238244514
trumplies101,2,0.6269592476489028
capstonequestionworthy2122,1,0.3134796238244514
wednesdaymorning,3,0.9404388714733543
environmentalissues,1,0.3134796238244514
desantisterrorist,1,0.3134796238244514
defundthepolice,1,0.3134796238244514
blm,1,0.3134796238244514
champs,1,0.3134796238244514
tfg,1,0.3134796238244514
gqps,1,0.3134796238244514
saveourbeaches,1,0.3134796238244514
covidisnotover,1,0.3134796238244514
nikkifriedforgovernor,1,0.3134796238244514
freshvoicesrise,2,0.6269592476489028
genocidal,1,0.3134796238244514
whitesupremacist,1,0.3134796238244514
jimcrow,1,0.3134796238244514
nazism,1,0.3134796238244514
putin,1,0.3134796238244514
disgraceful,1,0.3134796238244514
جيش,1,0.3134796238244514
developers,1,0.3134796238244514
respiratoryillnesses,1,0.3134796238244514
cleanwatersolutions,2,0.6269592476489028
republicansaretheproblem,1,0.3134796238244514
gopgenocide,1,0.3134796238244514
retreats,1,0.3134796238244514
severeweather,1,0.3134796238244514
elderly,1,0.3134796238244514
crime,1,0.3134796238244514
bitcoin,1,0.3134796238244514
fbi,1,0.3134796238244514
voteintegrity,1,0.3134796238244514
election2020,1,0.3134796238244514
paperwork,1,0.3134796238244514
idrequirement,1,0.3134796238244514
leftwing,1,0.3134796238244514
liberal,1,0.3134796238244514
leftist,1,0.3134796238244514
feminism,1,0.3134796238244514
antifa,1,0.3134796238244514
camironherrin,1,0.3134796238244514
gqptraitorstodemocracy,1,0.3134796238244514
gqpnihilism,1,0.3134796238244514
45lies,1,0.3134796238244514
ovearth,2,0.6269592476489028
saturday,1,0.3134796238244514
swampy,1,0.3134796238244514
wetlands,1,0.3134796238244514
earthday,2,0.6269592476489028
sfwm,1,0.3134796238244514
itsonlyfood,1,0.3134796238244514
rickscottlegacy,1,0.3134796238244514
desantislegacy,1,0.3134796238244514
تعقيب,1,0.3134796238244514
المدينه,1,0.3134796238244514
حايل,1,0.3134796238244514
المدينهالمنوره,1,0.3134796238244514
pineypointtoxicspill,1,0.3134796238244514
deadmarinelife,1,0.3134796238244514
sundaythoughts,1,0.3134796238244514
dosomething,1,0.3134796238244514
deathsantiskills,1,0.3134796238244514
chemicals,1,0.3134796238244514
farming,1,0.3134796238244514
pesticides,1,0.3134796238244514
فلوريدا,2,0.6269592476489028
europe,2,0.6269592476489028
asia,2,0.6269592476489028
latinamerica,2,0.6269592476489028
cataclysm,1,0.3134796238244514
mhwater,1,0.3134796238244514
onewater,1,0.3134796238244514
buccaneers,1,0.3134796238244514
sharks,1,0.3134796238244514
buttonwoodharbor,1,0.3134796238244514
london,1,0.3134796238244514
berlin,1,0.3134796238244514
toronto,1,0.3134796238244514
pufferfish,2,0.6269592476489028
ahemenviro,1,0.3134796238244514
gopracingtokillusall,2,0.6269592476489028
2021tokyoolympics,2,0.6269592476489028
savethefish,1,0.3134796238244514
emergencymedicine,1,0.3134796238244514
neurology,1,0.3134796238244514
dogslife,1,0.3134796238244514
neurolo…,1,0.3134796238244514
bigbusiness,1,0.3134796238244514
governorwho,1,0.3134796238244514
heatmap,1,0.3134796238244514
deathsantisvariant,2,0.6269592476489028
10weather,2,0.6269592476489028
pictures,1,0.3134796238244514
stpetesmell,1,0.3134796238244514
outgoing,2,0.6269592476489028
bait,2,0.6269592476489028
saltwaterfishing,2,0.6269592476489028
journey,1,0.3134796238244514
healing,1,0.3134796238244514
blessed,1,0.3134796238244514
republicanenvironment,1,0.3134796238244514
gaetzcorrupt,1,0.3134796238244514
sixtysecondsofscience,1,0.3134796238244514
womeninstem,1,0.3134796238244514
stingray,2,0.6269592476489028
phosphatemining,2,0.6269592476489028
event,2,0.6269592476489028
deltaron,1,0.3134796238244514
dicksnott,1,0.3134796238244514
crossforhd68,2,0.6269592476489028
ufbugs,3,0.9404388714733543
hecafo,1,0.3134796238244514
desantisgenocide,1,0.3134796238244514
citizenscience,1,0.3134796238244514
cockwomble,1,0.3134796238244514
humansofruralindia,2,0.6269592476489028
sdgs,2,0.6269592476489028
deathsentencedesantis,1,0.3134796238244514
algal,2,0.6269592476489028
karenia,1,0.3134796238244514
tiburones,1,0.3134796238244514
ecosistema,1,0.3134796238244514
cop26,1,0.3134796238244514
sarscov2,1,0.3134796238244514
tooninwithme,2,0.6269592476489028
ahsdoublefeature,1,0.3134796238244514
ahstories,1,0.3134796238244514
activists,1,0.3134796238244514
shop,1,0.3134796238244514
charity,1,0.3134796238244514
donate,1,0.3134796238244514
sharkscience,2,0.6269592476489028
tasteofthebeaches,1,0.3134796238244514
gopcorrupton,1,0.3134796238244514
horseshoecrabs,2,0.6269592476489028
freshresists,2,0.6269592476489028
climateactionnow,2,0.6269592476489028
buildbackbetteract,1,0.3134796238244514
demcast,1,0.3134796238244514
freshvoicesrise🌏,1,0.3134796238244514
urbanecology,1,0.3134796238244514
citywilds,1,0.3134796238244514
urbannature,1,0.3134796238244514
stemworkforce,1,0.3134796238244514
gqpdeathcult,1,0.3134796238244514
gqpdomesticterrorists,1,0.3134796238244514
trumpisacriminal,1,0.3134796238244514
tamu,1,0.3134796238244514
cameronherrinbelongsinprison,1,0.3134796238244514
fakescience,1,0.3134796238244514
skyway10k,1,0.3134796238244514
cruises,1,0.3134796238244514
allclamsondeck,17,5.329153605015674
clams,17,5.329153605015674
seagress,1,0.3134796238244514
mitigation,10,3.1347962382445136
estuary,2,0.6269592476489028
representationmatters,1,0.3134796238244514
gopdeathcult,1,0.3134796238244514
ztsaves,2,0.6269592476489028
mit,1,0.3134796238244514
rehab,1,0.3134796238244514
rescue,1,0.3134796238244514
turtle,1,0.3134796238244514
naturelovers,1,0.3134796238244514
naturebeauty,1,0.3134796238244514
getinvolved,9,2.8213166144200628
waterecosystems,8,2.507836990595611
economy,10,3.1347962382445136
spreadtheword,6,1.8808777429467085
beachcleanup,6,1.8808777429467085
oceancleanup,8,2.507836990595611
wecarewednesday,1,0.3134796238244514
greening,1,0.3134796238244514
votebluein2022,1,0.3134796238244514
eels,1,0.3134796238244514
fishtwitter,1,0.3134796238244514
eeltwitter,1,0.3134796238244514
bivalves,4,1.2539184952978055
government,1,0.3134796238244514
legislation,1,0.3134796238244514
passion,1,0.3134796238244514
goals,1,0.3134796238244514
cause,1,0.3134796238244514
season,2,0.6269592476489028
openseason,2,0.6269592476489028
open,2,0.6269592476489028
getoutthere,2,0.6269592476489028
funding,5,1.5673981191222568
39csustain,1,0.3134796238244514
hazardous,1,0.3134796238244514
fueled,1,0.3134796238244514
devastated,1,0.3134796238244514
phosphorusmining,1,0.3134796238244514
waterecosystem,1,0.3134796238244514
removedesantis,2,0.6269592476489028
toxicplanet,1,0.3134796238244514
year39s,1,0.3134796238244514
bad,1,0.3134796238244514
fishermen,1,0.3134796238244514
scicafe,1,0.3134796238244514
harmful,1,0.3134796238244514
blooms,1,0.3134796238244514
understanding,1,0.3134796238244514
hurricaneian,2,0.6269592476489028
upwelling,2,0.6269592476489028
fgcu,1,0.3134796238244514
wingsup,1,0.3134796238244514
takes🏀🏀,1,0.3134796238244514
hurricaneians,2,0.6269592476489028
latinex,3,0.9404388714733543
tbtimes,3,0.9404388714733543
heraldtribune,3,0.9404388714733543
gainsville,3,0.9404388714733543
nicole,5,1.5673981191222568
wduv,1,0.3134796238244514
massanimaldeaths,1,0.3134796238244514
signsofthetimes,1,0.3134796238244514
getjesusnow,1,0.3134796238244514
revelation8,1,0.3134796238244514
alert,1,0.3134796238244514
notnatural,2,0.6269592476489028
important,2,0.6269592476489028
